id,customer_id,product_id,sale_amount,sale_date
776,9058,173,455.87,2023-09-04
777,7563,467,117.11,2023-01-20
778,3011,825,842.29,2023-03-27
779,4836,106,273.03,2023-05-28
780,6500,873,136.82,2023-02-10
781,5286,469,469.64,2023-10-25
782,7380,707,100.42,2023-02-12
783,1216,875,871.23,2023-08-03
784,4187,391,806.27,2023-05-14
785,10089,946,192.75,2023-06-20
786,10288,374,940.56,2023-04-11
787,3979,296,871.50,2023-07-07
788,5726,954,482.83,2023-09-15
789,1343,237,594.83,2023-05-30
790,8362,265,882.39,2023-09-21
791,7829,618,935.90,2023-02-11
792,5390,643,434.54,2023-02-18
793,2099,440,322.51,2023-02-28
794,1427,900,117.59,2023-06-08
795,4230,963,275.29,2023-09-25
796,6888,680,445.31,2023-04-22
797,8098,519,22.80,2023-06-09
798,9278,300,846.85,2023-03-09
799,3975,981,692.91,2023-07-29
800,8035,786,317.04,2023-04-05
801,7415,632,543.00,2023-09-04
802,8985,40,686.44,2023-06-04
803,4823,293,533.27,2023-08-07
804,2215,960,291.43,2023-08-08
805,6482,864,279.55,2023-06-16
806,9237,424,812.50,2023-12-23
807,3853,657,828.21,2023-03-17
808,1504,161,68.05,2023-12-12
809,6235,474,813.72,2023-03-07
810,10609,226,437.28,2023-06-30
811,3539,472,306.28,2023-07-09
812,3247,978,332.08,2023-04-02
813,9004,170,185.88,2023-04-11
814,5205,76,965.36,2023-06-09
815,9679,329,912.47,2023-09-29
816,6363,194,467.18,2023-08-21
817,4257,358,391.58,2023-05-25
818,7352,979,87.21,2023-03-25
819,2231,677,66.01,2023-08-13
820,6782,714,601.65,2023-11-14
821,5439,962,983.17,2023-11-12
822,2153,591,174.52,2023-12-01
823,5548,503,23.82,2023-05-04
824,4385,247,724.62,2023-04-24
825,1417,188,675.75,2023-04-21
826,2646,611,473.70,2023-02-19
827,3586,808,250.74,2023-12-07
828,10810,495,283.86,2023-04-24
829,10748,627,943.80,2023-11-16
830,3903,812,687.87,2023-07-05
831,6124,563,663.53,2023-01-01
832,10377,857,548.53,2023-04-09
833,10250,283,812.02,2023-08-01
834,3651,501,91.69,2023-08-23
835,5790,831,577.33,2023-07-26
836,8236,138,494.20,2023-07-08
837,5630,573,737.51,2023-05-28
838,8557,101,329.72,2023-08-27
839,1502,415,171.82,2023-02-16
840,2812,556,189.74,2023-07-19
841,1033,698,259.65,2023-11-22
842,3150,257,802.71,2023-07-29
843,3930,144,428.28,2023-01-02
844,3321,394,32.79,2023-07-09
845,2060,540,881.48,2023-04-23
846,8757,266,72.02,2023-01-30
847,10757,946,505.34,2023-04-06
848,3453,408,426.07,2023-06-22
849,10238,603,138.24,2023-06-12
850,6312,438,551.29,2023-09-20
851,8619,616,807.53,2023-06-21
852,3670,45,403.79,2023-08-04
853,9261,181,846.00,2023-07-10
854,1013,897,825.75,2023-09-20
855,10980,25,238.98,2023-11-14
856,5231,813,541.29,2023-09-09
857,7656,881,35.49,2023-05-11
858,2825,987,559.35,2023-03-31
859,2123,138,432.81,2023-03-31
860,10301,984,635.52,2023-10-02
861,8339,649,926.38,2023-03-23
862,6753,962,864.59,2023-05-10
863,9464,372,79.23,2023-04-27
864,2393,831,801.27,2023-09-08
865,6377,450,836.10,2023-01-04
866,2527,860,775.86,2023-11-11
867,3436,320,609.94,2023-02-17
868,1475,64,231.83,2023-11-11
869,3405,313,912.81,2023-08-14
870,2277,29,759.14,2023-03-12
871,9009,955,576.71,2023-03-17
872,7935,692,488.87,2023-05-04
873,9385,246,789.12,2023-01-26
874,9128,316,293.95,2023-07-19
875,5765,82,841.93,2023-03-02
876,7545,319,121.55,2023-02-06
877,7874,620,838.94,2023-04-05
878,5444,918,475.90,2023-08-26
879,8036,443,292.07,2023-09-19
880,4742,135,418.79,2023-03-26
881,10181,507,554.16,2023-09-26
882,7426,184,102.42,2023-05-12
883,10991,526,724.03,2023-11-12
884,3587,460,161.94,2023-03-28
885,10823,173,941.13,2023-01-29
886,5652,660,18.66,2023-06-13
887,9092,527,835.49,2023-06-28
888,4697,139,944.75,2023-03-27
889,8273,755,440.68,2023-07-10
890,9134,272,834.85,2023-11-08
891,7712,205,768.85,2023-08-22
892,8281,442,388.68,2023-08-12
893,4327,912,200.70,2023-11-28
894,4516,426,590.33,2023-07-03
895,7131,920,897.05,2023-12-10
896,9880,324,207.69,2023-05-19
897,7373,815,638.62,2023-09-25
898,2366,316,146.57,2023-12-28
899,4327,220,445.16,2023-11-02
900,8114,967,674.49,2023-07-16
901,5743,22,191.37,2023-09-14
902,1916,936,154.27,2023-10-10
903,3129,651,10.31,2023-06-30
904,4402,668,634.41,2023-01-17
905,3741,433,478.01,2023-02-22
906,9266,188,715.43,2023-12-03
907,8864,474,108.06,2023-07-20
908,9268,881,216.99,2023-01-18
909,3466,866,454.75,2023-07-21
910,7050,588,416.86,2023-07-21
911,3702,955,67.80,2023-11-13
912,1210,937,481.53,2023-12-16
913,1131,469,750.16,2023-12-28
914,6146,664,142.24,2023-01-10
915,6488,807,628.10,2023-06-29
916,2272,541,610.79,2023-10-07
917,4699,162,553.54,2023-02-12
918,5821,305,886.70,2023-02-01
919,1309,721,602.47,2023-11-14
920,9632,307,941.16,2023-03-30
921,10166,251,592.03,2023-10-13
922,9294,648,38.17,2023-08-03
923,7092,255,314.72,2023-11-15
924,4346,133,442.92,2023-09-22
925,4598,662,506.30,2023-04-30
926,4867,27,41.68,2023-10-28
927,2124,74,207.52,2023-09-22
928,7600,670,639.70,2023-10-03
929,7705,973,85.41,2023-05-03
930,8260,504,943.92,2023-11-01
931,6654,452,122.79,2023-11-14
932,6011,877,638.53,2023-09-17
933,1126,222,553.57,2023-04-19
934,2530,724,23.38,2023-09-10
935,7152,178,674.58,2023-08-24
936,8175,384,484.23,2023-05-11
937,2957,315,142.87,2023-07-16
938,7851,32,931.42,2023-08-24
939,6387,301,141.66,2023-04-20
940,6024,409,255.60,2023-07-29
941,9314,37,941.10,2023-12-08
942,8029,453,995.40,2023-06-06
943,3953,153,272.83,2023-10-29
944,7303,752,552.07,2023-12-18
945,6155,948,361.95,2023-10-01
946,2321,123,287.09,2023-11-25
947,7580,942,195.72,2023-09-28
948,8641,966,213.34,2023-09-08
949,4866,314,337.46,2023-03-02
950,4395,955,80.68,2023-02-11
951,4043,335,885.97,2023-04-15
952,3266,741,888.43,2023-08-07
953,2554,644,393.66,2023-06-30
954,7056,628,856.01,2023-04-13
955,10341,132,911.20,2023-05-06
956,2019,736,128.34,2023-04-10
957,8729,287,233.06,2023-05-26
958,7301,202,282.87,2023-09-16
959,4959,401,229.38,2023-06-23
960,2677,552,309.60,2023-01-17
961,2969,666,668.65,2023-12-12
962,3504,526,985.24,2023-02-10
963,9852,271,383.99,2023-12-24
964,2101,869,28.20,2023-06-25
965,1285,29,90.64,2023-06-16
966,1962,695,944.38,2023-11-21
967,8169,175,463.90,2023-01-21
968,5182,544,562.94,2023-12-10
969,3118,927,601.24,2023-03-03
970,9324,640,210.67,2023-01-07
971,4408,460,938.73,2023-04-21
972,5733,314,585.29,2023-04-20
973,8808,529,590.90,2023-09-15
974,8209,374,292.75,2023-12-22
975,1009,249,86.34,2023-09-28
976,9660,756,410.83,2023-09-23
977,10626,514,960.00,2023-08-19
978,6458,809,985.69,2023-04-14
979,6837,777,819.78,2023-07-14
980,5722,37,923.53,2023-07-29
981,9684,649,605.56,2023-10-12
982,4564,445,642.90,2023-03-20
983,10601,314,178.31,2023-05-02
984,9002,715,392.41,2023-10-22
985,2259,680,270.09,2023-05-13
986,2475,818,203.58,2023-10-23
987,4379,890,848.06,2023-12-01
988,5840,143,693.25,2023-12-11
989,4645,811,296.20,2023-02-25
990,3530,186,989.94,2023-06-09
991,4785,144,828.64,2023-03-08
992,5945,587,43.67,2023-01-16
993,8277,509,408.52,2023-01-02
994,9863,456,201.41,2023-02-13
995,3623,32,687.37,2023-09-29
996,3642,753,558.89,2023-01-03
997,7127,507,784.63,2023-01-15
998,1892,195,149.60,2023-03-27
999,7035,855,534.45,2023-05-02
1000,5045,36,994.74,2023-08-04
1001,5061,847,848.88,2023-04-04
1002,7924,134,939.00,2023-12-27
1003,8527,388,279.87,2023-05-17
1004,7151,341,876.27,2023-04-16
1005,7306,966,71.47,2023-08-02
1006,2653,961,861.41,2023-07-16
1007,7021,267,2.03,2023-08-06
1008,9206,59,588.46,2023-04-18
1009,2019,801,353.85,2023-06-25
1010,10827,952,909.10,2023-05-31
1011,3769,794,415.55,2023-05-24
1012,2866,466,141.82,2023-04-22
1013,1580,925,817.21,2023-12-20
1014,6163,959,747.56,2023-03-09
1015,8545,758,902.90,2023-11-18
1016,8505,219,256.62,2023-01-09
1017,6047,196,958.23,2023-01-24
1018,1181,165,975.74,2023-03-06
1019,4070,838,751.28,2023-01-16
1020,4915,773,389.53,2023-05-24
1021,3028,852,935.04,2023-10-08
1022,9293,981,33.63,2023-01-15
1023,6773,929,63.30,2023-10-22
1024,4863,344,752.86,2023-10-27
1025,9161,390,542.85,2023-02-09
1026,9213,557,456.52,2023-05-11
1027,8106,339,371.87,2023-11-19
1028,10881,925,240.16,2023-02-04
1029,2395,355,939.89,2023-11-07
1030,7625,410,528.09,2023-03-18
1031,6536,148,347.14,2023-07-26
1032,1618,159,114.62,2023-04-15
1033,2600,200,457.01,2023-05-29
1034,8155,158,141.52,2023-05-09
1035,8266,441,815.69,2023-07-23
1036,8776,247,387.96,2023-07-15
1037,10557,34,788.31,2023-10-09
1038,4037,750,650.23,2023-04-27
1039,8707,528,407.97,2023-11-22
1040,8755,853,736.80,2023-04-10
1041,3025,600,572.13,2023-11-30
1042,1938,437,517.31,2023-04-12
1043,10263,958,554.11,2023-07-12
1044,8695,442,928.24,2023-10-05
1045,10865,277,373.54,2023-09-03
1046,9894,996,429.78,2023-12-19
1047,6836,87,109.45,2023-06-26
1048,2410,680,885.57,2023-07-25
1049,5715,279,534.42,2023-12-18
1050,10929,231,914.16,2023-07-19
1051,2967,883,776.20,2023-04-18
1052,6890,429,375.63,2023-06-02
1053,4499,30,826.09,2023-12-15
1054,4044,642,157.98,2023-06-08
1055,3277,67,286.76,2023-11-19
1056,1305,160,516.35,2023-05-09
1057,2773,404,202.47,2023-08-18
1058,2442,448,523.62,2023-10-02
1059,9590,989,676.62,2023-05-28
1060,5209,13,126.93,2023-06-03
1061,10089,113,423.05,2023-07-22
1062,6926,743,85.97,2023-01-12
1063,3565,762,308.02,2023-04-18
1064,7024,461,241.17,2023-03-10
1065,9521,20,837.59,2023-06-21
1066,8864,762,319.56,2023-06-25
1067,4860,614,448.04,2023-02-04
1068,3610,548,799.23,2023-07-04
1069,9184,251,921.50,2023-07-28
1070,9980,496,382.20,2023-03-03
1071,7694,199,322.01,2023-03-30
1072,7472,752,92.01,2023-01-03
1073,1027,515,982.45,2023-03-11
1074,5311,308,282.23,2023-06-15
1075,5096,795,423.85,2023-04-01
1076,7737,834,190.47,2023-04-12
1077,2248,995,914.80,2023-10-18
1078,3798,987,500.23,2023-05-15
1079,1392,96,899.24,2023-04-19
1080,9047,392,556.94,2023-01-04
1081,6738,320,731.03,2023-08-18
1082,5406,777,902.04,2023-08-28
1083,4375,58,690.11,2023-08-18
1084,7162,409,152.60,2023-06-19
1085,5532,122,743.41,2023-05-27
1086,10488,971,442.58,2023-09-10
1087,3353,335,916.18,2023-05-28
1088,6048,665,759.95,2023-03-18
1089,4498,126,728.61,2023-06-25
1090,10570,100,496.03,2023-04-04
1091,4970,246,270.38,2023-07-19
1092,9922,815,89.06,2023-09-20
1093,1919,30,309.51,2023-08-16
1094,6522,892,969.99,2023-09-18
1095,10388,862,115.00,2023-07-28
1096,10856,724,189.29,2023-09-15
1097,3029,812,655.42,2023-12-25
1098,6404,81,909.97,2023-02-24
1099,4840,456,845.65,2023-07-20
1100,6249,336,855.34,2023-03-19
1101,5409,104,660.18,2023-03-12
1102,2056,434,318.86,2023-07-14
1103,1746,677,528.56,2023-04-14
1104,2554,320,70.99,2023-01-14
1105,9196,622,620.28,2023-10-25
1106,5797,941,142.05,2023-09-29
1107,9413,854,778.70,2023-12-15
1108,10880,446,41.73,2023-07-09
1109,4423,916,656.02,2023-12-03
1110,9576,544,877.25,2023-10-10
1111,9314,694,911.12,2023-03-05
1112,2320,177,13.41,2023-02-14
1113,6464,417,447.40,2023-03-02
1114,2833,387,825.64,2023-07-18
1115,9741,169,687.70,2023-12-22
1116,4686,37,20.59,2023-07-20
1117,4951,380,199.87,2023-11-18
1118,8632,415,642.02,2023-01-30
1119,2321,903,704.20,2023-04-26
1120,7783,775,573.09,2023-08-26
1121,1907,725,546.62,2023-10-14
1122,8428,855,937.94,2023-04-02
1123,10996,832,99.77,2023-06-28
1124,7753,274,549.58,2023-02-24
1125,1568,488,4.85,2023-01-20
1126,4869,375,198.24,2023-11-07
1127,2388,958,985.25,2023-03-02
1128,6526,570,139.88,2023-09-27
1129,3599,157,545.94,2023-06-20
1130,5136,82,404.28,2023-01-20
1131,4263,433,744.89,2023-08-08
1132,2289,773,76.59,2023-12-18
1133,6137,427,991.99,2023-02-04
1134,7138,483,851.08,2023-01-24
1135,5268,282,772.64,2023-10-16
1136,6135,285,213.66,2023-08-19
1137,1736,432,977.20,2023-12-09
1138,10021,55,342.02,2023-05-07
1139,7203,25,864.00,2023-10-09
1140,8914,670,353.20,2023-01-31
1141,3210,831,434.36,2023-09-22
1142,8882,536,148.02,2023-01-24
1143,9112,557,594.19,2023-04-22
1144,2099,541,467.42,2023-11-15
1145,4716,193,241.18,2023-10-10
1146,10035,82,564.74,2023-06-22
1147,8165,682,19.58,2023-02-15
1148,2417,777,616.51,2023-09-23
1149,3995,894,13.12,2023-08-14
1150,3219,601,638.35,2023-02-07
1151,9972,744,138.54,2023-05-30
1152,2680,505,827.39,2023-08-31
1153,4695,434,939.78,2023-11-11
1154,2294,54,318.19,2023-07-29
1155,5954,17,976.18,2023-04-22
1156,10915,237,718.94,2023-08-19
1157,3066,518,560.92,2023-05-31
1158,2952,502,114.77,2023-11-10
1159,8214,829,511.53,2023-09-20
1160,2607,867,339.08,2023-06-13
1161,9851,386,839.86,2023-09-05
1162,6410,437,850.22,2023-01-10
1163,6946,721,720.03,2023-06-11
1164,7451,606,538.94,2023-12-27
1165,8197,295,174.53,2023-07-13
1166,2930,505,263.24,2023-01-14
1167,4834,677,984.01,2023-07-26
1168,1311,117,680.04,2023-02-20
1169,6943,370,677.57,2023-02-04
1170,1719,833,841.27,2023-04-20
1171,3292,71,283.74,2023-02-23
1172,5668,534,462.42,2023-02-28
1173,9075,685,843.86,2023-01-18
1174,7487,896,26.14,2023-08-18
1175,5208,629,385.84,2023-01-30
1176,10393,783,198.52,2023-10-22
1177,1492,864,157.40,2023-12-13
1178,4963,394,977.93,2023-01-07
1179,2707,713,117.86,2023-10-09
1180,10704,712,111.05,2023-05-01
1181,9760,494,852.60,2023-11-21
1182,7149,620,46.58,2023-06-23
1183,8170,966,27.10,2023-05-07
1184,6704,451,247.42,2023-06-12
1185,6421,603,361.35,2023-08-16
1186,5238,963,845.35,2023-03-15
1187,1334,498,327.40,2023-04-24
1188,4256,656,964.94,2023-11-30
1189,1964,647,171.83,2023-03-20
1190,8987,896,58.48,2023-10-16
1191,5639,586,190.68,2023-10-31
1192,3635,585,985.98,2023-03-10
1193,5390,964,662.44,2023-07-13
1194,5537,373,680.92,2023-06-28
1195,10992,289,940.76,2023-08-04
1196,8663,527,309.19,2023-03-22
1197,1857,93,755.62,2023-11-20
1198,1839,55,834.38,2023-06-08
1199,6830,867,662.54,2023-10-26
1200,2179,4,448.54,2023-03-02
1201,7507,524,763.71,2023-12-13
1202,7285,611,529.12,2023-12-29
1203,6745,302,498.63,2023-04-30
1204,6643,641,447.94,2023-06-21
1205,6461,722,986.80,2023-11-30
1206,4756,989,909.79,2023-08-26
1207,5179,979,802.48,2023-07-25
1208,9398,392,314.29,2023-12-10
1209,2847,947,715.43,2023-07-16
1210,6287,50,326.59,2023-07-23
1211,4476,769,293.21,2023-05-30
1212,1832,760,666.39,2023-05-15
1213,3352,898,916.18,2023-01-28
1214,6815,900,275.93,2023-05-23
1215,3256,556,586.22,2023-06-10
1216,9860,4,166.56,2023-08-03
1217,10364,248,457.68,2023-04-22
1218,8889,30,861.76,2023-10-15
1219,9063,902,670.53,2023-08-25
1220,9814,663,301.25,2023-02-13
1221,6516,669,630.59,2023-07-30
1222,10964,307,266.78,2023-01-18
1223,4015,595,931.11,2023-12-05
1224,8892,518,324.74,2023-02-16
1225,6658,339,735.00,2023-03-30
1226,7619,744,778.86,2023-10-07
1227,4203,543,923.66,2023-12-01
1228,5957,987,204.27,2023-06-19
1229,4697,653,220.15,2023-01-26
1230,5266,348,398.10,2023-10-15
1231,2085,554,467.44,2023-01-22
1232,6455,793,202.79,2023-11-26
1233,5607,273,595.92,2023-07-01
1234,7862,908,194.40,2023-12-21
1235,7350,61,292.08,2023-03-30
1236,6143,162,257.16,2023-10-26
1237,7310,422,373.25,2023-02-02
1238,1819,670,510.38,2023-03-27
1239,4844,735,671.39,2023-04-27
1240,3177,612,138.20,2023-02-02
1241,1700,597,124.15,2023-03-01
1242,2075,629,57.69,2023-01-13
1243,8518,635,410.71,2023-10-01
1244,4114,122,214.52,2023-08-03
1245,8386,489,211.75,2023-11-17
1246,4852,921,383.13,2023-08-23
1247,5493,606,418.01,2023-10-02
1248,1379,675,101.70,2023-10-26
1249,7106,425,130.24,2023-01-09
1250,7131,725,417.75,2023-07-02
1251,2959,304,423.32,2023-10-05
1252,10563,231,821.06,2023-09-29
1253,7088,743,487.16,2023-03-16
1254,2803,937,598.11,2023-02-25
1255,3409,23,119.57,2023-04-20
1256,3675,382,998.20,2023-04-29
1257,2468,528,976.10,2023-03-18
1258,5441,478,526.09,2023-10-06
1259,9227,192,148.41,2023-11-14
1260,6547,541,84.43,2023-01-18
1261,3500,325,994.75,2023-04-08
1262,4828,997,630.73,2023-01-29
1263,8974,185,760.36,2023-10-20
1264,1089,120,720.01,2023-03-19
1265,2722,836,883.78,2023-07-01
1266,8808,235,736.12,2023-08-19
1267,9492,334,776.68,2023-03-17
1268,4794,818,31.87,2023-03-04
1269,9040,495,969.08,2023-11-28
1270,8376,443,288.46,2023-10-18
1271,9861,118,978.55,2023-03-12
1272,4400,355,96.84,2023-01-13
1273,9505,709,63.43,2023-11-19
1274,5267,890,298.73,2023-08-05
1275,8821,570,563.58,2023-12-22
1276,2874,143,547.07,2023-07-06
1277,8978,150,496.15,2023-10-08
1278,1611,798,938.16,2023-04-08
1279,9169,769,148.11,2023-01-27
1280,9632,209,188.26,2023-05-08
1281,7948,414,150.19,2023-11-20
1282,3561,571,840.75,2023-04-03
1283,4184,761,43.41,2023-04-23
1284,8498,257,821.90,2023-12-03
1285,10869,283,879.81,2023-09-26
1286,6711,135,199.21,2023-08-27
1287,3780,423,14.55,2023-03-18
1288,6337,143,945.69,2023-05-05
1289,7550,855,216.58,2023-06-21
1290,4169,25,895.01,2023-12-28
1291,9799,216,406.35,2023-08-10
1292,1256,901,702.79,2023-11-28
1293,7011,715,765.45,2023-03-03
1294,10867,723,950.52,2023-06-15
1295,4005,612,783.18,2023-11-18
1296,10970,951,294.25,2023-11-24
1297,4269,926,714.15,2023-11-12
1298,5349,816,851.07,2023-06-27
1299,1570,150,169.17,2023-10-12
1300,7088,116,750.84,2023-08-09
1301,9077,187,766.54,2023-07-08
1302,10877,591,204.50,2023-06-23
1303,3717,946,856.07,2023-01-01
1304,7630,499,905.05,2023-06-28
1305,1615,605,935.48,2023-10-29
1306,8787,307,63.61,2023-08-04
1307,8916,668,822.55,2023-06-25
1308,2766,471,625.17,2023-05-07
1309,9420,650,962.03,2023-08-04
1310,6604,992,570.73,2023-10-05
1311,4018,397,889.62,2023-10-20
1312,1634,425,522.96,2023-05-23
1313,8605,302,585.76,2023-12-06
1314,3118,566,107.69,2023-12-15
1315,7822,44,968.45,2023-06-16
1316,6949,471,612.54,2023-07-13
1317,9553,762,726.34,2023-06-24
1318,5796,776,54.13,2023-03-16
1319,2083,203,164.08,2023-06-01
1320,6369,886,715.12,2023-11-14
1321,7964,942,899.76,2023-08-04
1322,3718,453,312.40,2023-08-31
1323,1104,221,719.62,2023-08-22
1324,2239,347,152.08,2023-01-24
1325,4494,766,60.09,2023-10-04
1326,10395,244,672.02,2023-05-06
1327,1046,571,448.00,2023-07-22
1328,1561,285,221.13,2023-11-18
1329,7370,757,315.31,2023-07-22
1330,1029,308,332.05,2023-02-03
1331,1193,162,697.79,2023-04-13
1332,1571,810,569.25,2023-10-10
1333,8474,129,188.99,2023-12-02
1334,10763,917,172.50,2023-07-27
1335,8862,215,429.36,2023-11-22
1336,9733,209,533.85,2023-07-05
1337,5648,831,441.16,2023-04-21
1338,10774,58,842.85,2023-08-13
1339,10125,331,703.48,2023-05-08
1340,7855,973,89.44,2023-11-28
1341,10611,240,909.36,2023-10-19
1342,9854,727,331.89,2023-08-05
1343,10058,476,12.03,2023-01-09
1344,7656,318,531.21,2023-07-26
1345,9174,813,565.74,2023-08-26
1346,1487,489,158.69,2023-01-31
1347,4319,545,680.32,2023-04-30
1348,1332,695,555.16,2023-01-23
1349,2658,460,33.57,2023-08-17
1350,9173,545,515.92,2023-06-30
1351,4592,662,139.92,2023-10-14
1352,6813,846,87.08,2023-06-04
1353,3146,517,822.48,2023-09-16
1354,1966,69,463.58,2023-09-04
1355,9694,890,405.13,2023-05-02
1356,5354,694,677.01,2023-07-09
1357,5105,225,391.82,2023-06-25
1358,5684,560,394.82,2023-10-08
1359,3232,597,397.96,2023-03-15
1360,4534,514,335.12,2023-12-20
1361,7011,662,194.23,2023-11-23
1362,5902,811,107.61,2023-10-28
1363,9171,160,830.29,2023-05-07
1364,9255,641,993.07,2023-05-04
1365,5807,61,357.22,2023-11-30
1366,7215,399,979.37,2023-10-19
1367,7931,226,480.16,2023-10-17
1368,1629,248,987.15,2023-07-21
1369,6286,122,403.00,2023-12-06
1370,5731,240,634.24,2023-01-07
1371,5094,55,308.80,2023-11-15
1372,1261,17,62.15,2023-03-07
1373,1712,462,283.43,2023-05-07
1374,6916,669,642.92,2023-06-27
1375,5090,959,663.43,2023-11-08
1376,6104,856,944.58,2023-10-02
1377,4960,460,195.02,2023-09-19
1378,3407,374,483.26,2023-05-06
1379,8648,906,717.07,2023-12-11
1380,2501,393,853.87,2023-06-17
1381,6653,741,373.99,2023-10-23
1382,2189,630,222.48,2023-04-15
1383,5621,64,610.33,2023-07-16
1384,3174,443,544.84,2023-02-18
1385,1818,917,51.00,2023-08-16
1386,7266,452,265.99,2023-10-13
1387,8437,76,109.47,2023-04-20
1388,5660,740,629.04,2023-05-19
1389,5235,654,805.31,2023-03-15
1390,1702,332,195.57,2023-02-11
1391,2067,957,14.38,2023-04-10
1392,4845,557,567.71,2023-04-29
1393,1285,189,354.63,2023-07-21
1394,5720,233,525.51,2023-01-13
1395,5292,36,743.12,2023-01-05
1396,6269,461,407.88,2023-03-16
1397,7737,471,510.13,2023-02-14
1398,10407,446,782.05,2023-07-03
1399,1845,235,692.12,2023-02-15
1400,7487,412,892.61,2023-12-03
1401,7791,430,928.69,2023-04-12
1402,9477,684,115.05,2023-04-24
1403,8990,528,992.94,2023-12-20
1404,3537,99,848.16,2023-03-06
1405,4627,470,807.98,2023-06-30
1406,8627,180,22.42,2023-07-14
1407,7589,295,717.77,2023-06-03
1408,3758,821,464.98,2023-07-01
1409,7981,718,244.09,2023-08-31
1410,3328,517,46.02,2023-04-25
1411,8933,668,435.06,2023-11-25
1412,4491,848,202.97,2023-01-12
1413,3364,550,123.88,2023-03-02
1414,10538,397,494.73,2023-10-24
1415,10550,954,706.91,2023-01-15
1416,1072,142,385.88,2023-08-18
1417,10840,373,71.72,2023-01-13
1418,5474,508,688.99,2023-12-04
1419,8822,267,642.28,2023-03-16
1420,9781,149,822.98,2023-12-24
1421,8003,469,77.38,2023-01-05
1422,6880,195,705.12,2023-01-21
1423,8108,19,667.12,2023-12-26
1424,10165,35,761.54,2023-02-22
1425,9582,759,292.30,2023-03-04
1426,10116,388,607.34,2023-08-03
1427,3991,885,986.01,2023-03-04
1428,2971,331,690.53,2023-05-06
1429,7864,250,929.78,2023-02-06
1430,9523,595,619.43,2023-10-05
1431,3695,913,818.26,2023-05-29
1432,5613,469,284.75,2023-08-08
1433,1349,75,747.73,2023-04-29
1434,9324,345,777.31,2023-08-25
1435,6732,27,762.80,2023-04-28
1436,3784,48,607.06,2023-12-13
1437,3230,502,172.68,2023-06-14
1438,7355,619,337.19,2023-10-28
1439,9873,682,934.64,2023-01-02
1440,8116,363,823.90,2023-10-01
1441,2534,989,311.29,2023-03-16
1442,6530,112,285.84,2023-03-08
1443,5529,599,431.02,2023-11-20
1444,3387,72,147.88,2023-10-10
1445,2830,682,241.09,2023-08-22
